ent_num,sdn_name,sdn_type,programs,remarks,title,call_sign,vessel_type,tonnage,gross_registered_tonnage,flag,vessel_owner
18346,DAWNLIGHT,vessel,DPRK,-0- ,-0- ,General Cargo,-0- ,-0- ,Mongolia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9110236."
19570,EVER BRIGHT 88,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Sierra Leone,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8914934; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19572,GOLD STAR 3,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Cambodia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8405402; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19573,JH 86,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Cambodia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8602531; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19575,JIN TAI,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Sierra Leone,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9163154; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19577,JIN TENG,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Sierra Leone,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9163166; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19578,ORION STAR,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9333589; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19582,SOUTH HILL 2,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Sierra Leone,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8412467; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19584,SOUTH HILL 5,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Palau,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9138680; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19585,GRAND KARO,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Cambodia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8511823; Linked To: OCEAN MARITIME MANAGEMENT COMPANY LIMITED."
19588,CHONG BONG,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8909575; Linked To: CHONGBONG SHIPPING CO LTD."
19589,CHONG RIM 2,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8916293; Linked To: OCEAN BUNKERING JV CO."
19590,VICTORY 2,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Mongolia,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8312227; Linked To: KOREAN BUYON SHIPPING CO. LTD."
19591,HOE RYONG,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9041552; Linked To: HOERYONG SHIPPING CO LTD."
19592,MI RIM,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8713471; Linked To: MIRIM SHIPPING CO LTD."
19593,MI RIM 2,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9361407; Linked To: MIRIM SHIPPING CO LTD."
19594,RA NAM 2,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8625545; Linked To: KOREA SAMILPO SHIPPING CO."
19595,RA NAM 3,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9314650; Linked To: KOREA SAMILPO SHIPPING CO."
19596,RYO MYONG,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8987333; Linked To: KOREAN POLISH SHPG CO LTD."
19597,THAE PYONG SAN,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9009085; Linked To: THAEPHYONGSAN SHIPPING CO LTD."
19598,TONG HUNG 1,vessel,DPRK3,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8661575; Linked To: KOREA ZUZAGBONG MARITIME LTD."
21115,MARSHAL ZHUKOV,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9690224; Linked To: TRANS-FLOT JSC."
21118,STALINGRAD,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201 and/or 589.209; Vessel Registration Identification IMO 9690212; Linked To: TRANS-FLOT JSC."
23150,WON SAN 2,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9159787; Linked To: YUSONG SHIPPING CO."
23155,ZA RYOK 2,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8898738; Linked To: YUSONG SHIPPING CO."
23156,7-28,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8898831; Linked To: YUSONG SHIPPING CO."
23157,YU SONG 12,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9096791; Linked To: YUSONG SHIPPING CO."
23158,YU SONG 7,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8400854; Linked To: YUSONG SHIPPING CO."
23159,JANG GYONG,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8203933; Linked To: DAWN MARINE MANAGEMENT CO LTD."
23160,KUM SONG 3,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8661850; Linked To: DAWN MARINE MANAGEMENT CO LTD."
23161,KUM SONG 5,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8661719; Linked To: DAWN MARINE MANAGEMENT CO LTD."
23162,KUM SONG 7,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8739396; Linked To: DAWN MARINE MANAGEMENT CO LTD."
23163,KUM UN SAN 3,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8705539; Linked To: DAWN MARINE MANAGEMENT CO LTD."
23164,RAK RANG,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 7506118; Linked To: KOREA DAEBONG SHIPPING CO."
23165,PU HUNG 1,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8703933; Linked To: KOREA RUNGRADO SHIPPING CO."
23166,RUNG RA DO,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8989795; Linked To: KOREA RUNGRADO SHIPPING CO."
23167,YANG GAK DO,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 6401828; Linked To: KOREA RUNGRADO SHIPPING CO."
23168,RUNG RA 1,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8713457; Linked To: KOREA RUNGRADO RYONGAK TRADING CO."
23169,RUNG RA 2,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9020534; Linked To: KOREA RUNGRADO RYONGAK TRADING CO."
23184,KANG SONG 1,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 6908096; Linked To: KOREA KUMBYOL TRADING COMPANY."
23185,KU BONG RYONG,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8983404; Linked To: KOREA KUMBYOL TRADING COMPANY."
23186,RYE SONG GANG 1,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 7389704; Linked To: KOREA KUMBYOL TRADING COMPANY."
23187,SO BAEK SAN,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8658267; Linked To: KOREA KUMBYOL TRADING COMPANY."
23422,THEODOROS,vessel,LIBYA3,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Vessel Registration Identification IMO 6421660; Linked To: ADJ TRADING LIMITED.
23423,PROGRES,vessel,LIBYA3,-0- ,9HB4398,-0- ,-0- ,-0- ,Malta,-0- ,Other Vessel Flag Tanzania; alt. Other Vessel Flag Trinidad and Tobago; Other Vessel Call Sign 5IM713; Vessel Registration Identification IMO 8023670; Linked To: ANDREA MARTINA LIMITED.
23424,BONU 5,vessel,LIBYA3,-0- ,-0- ,-0- ,-0- ,-0- ,Malta,-0- ,Vessel Registration Identification 15411 (Malta); Linked To: ANDREA MARTINA LIMITED.
23425,MARIE DE LOURDES,vessel,LIBYA3,-0- ,9HB3103,-0- ,-0- ,-0- ,Malta,-0- ,Vessel Registration Identification IMO 8688171; MMSI 249000882; Linked To: WORLD WATER FISHERIES LIMITED.
23426,MARIE DE LOURDES I,vessel,LIBYA3,-0- ,9HB3737,-0- ,-0- ,-0- ,Malta,-0- ,Vessel Registration Identification IMO 8688183; MMSI 248000368; Linked To: WORLD WATER FISHERIES LIMITED.
23427,MARIE DE LOURDES V,vessel,LIBYA3,-0- ,9HB5604,-0- ,-0- ,-0- ,Malta,-0- ,Vessel Registration Identification IMO 9809277; MMSI 215000818; Linked To: WORLD WATER FISHERIES LIMITED.
23428,ZEUS,vessel,LIBYA3,-0- ,9H5319,Fishing Vessel,-0- ,-0- ,Malta,-0- ,Vessel Registration Identification IMO 8799619; Linked To: ANDREA MARTINA LIMITED.
23511,GOO RYONG,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Democratic People's Republic of Korea,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8201870; Linked To: GOORYONG SHIPPING CO LTD."
